,Artist,Art,Link
0,Vasile Dobrian,Composition With Red Triangle,https://www.wikiart.org/en/vasile-dobrian/composition-with-red-triangle-1963
0,Vasile Dobrian,Landscape with Bridge,https://www.wikiart.org/en/vasile-dobrian/landscape-with-bridge-1963
0,Vasile Dobrian,Painter in Landscape,https://www.wikiart.org/en/vasile-dobrian/painter-in-landscape-1963
0,Vasile Dobrian,Towards the Dam,https://www.wikiart.org/en/vasile-dobrian/towards-the-dam-1963
0,Vasile Dobrian,Old & New,https://www.wikiart.org/en/vasile-dobrian/old-new-1964
0,Vasile Dobrian,Dresda Ladder,https://www.wikiart.org/en/vasile-dobrian/dresda-ladder-1965
0,Vasile Dobrian,"On Both Sides, Our Worries No Longer Exist!",https://www.wikiart.org/en/vasile-dobrian/on-both-sides-our-worries-no-longer-exist-1969
0,Vasile Dobrian,Double Life,https://www.wikiart.org/en/vasile-dobrian/double-life-1969
0,Vasile Dobrian,Geometry,https://www.wikiart.org/en/vasile-dobrian/geometry-1969
0,Vasile Dobrian,Intermezzo,https://www.wikiart.org/en/vasile-dobrian/intermezzo-1969
0,Vasile Dobrian,Crop of the Autumn,https://www.wikiart.org/en/vasile-dobrian/crop-of-the-autumn-1969
0,Vasile Dobrian,Untitled,https://www.wikiart.org/en/vasile-dobrian/untitled-1969
0,Vasile Dobrian,Construction (Under Each Shadow Lies a Drama),https://www.wikiart.org/en/vasile-dobrian/construction-under-each-shadow-lies-a-drama-1970
0,Vasile Dobrian,Landscape at Eforie,https://www.wikiart.org/en/vasile-dobrian/landscape-at-eforie-1971
0,Vasile Dobrian,Meridional City,https://www.wikiart.org/en/vasile-dobrian/meridional-city-1971
0,Vasile Dobrian,Fractured Image,https://www.wikiart.org/en/vasile-dobrian/fractured-image-1972
0,Vasile Dobrian,Hourglass I,https://www.wikiart.org/en/vasile-dobrian/hourglass-i-1973
0,Vasile Dobrian,Red Guitar,https://www.wikiart.org/en/vasile-dobrian/red-guitar-1982
0,Vasile Dobrian,Panopticum,https://www.wikiart.org/en/vasile-dobrian/panopticum-1982
0,Vasile Dobrian,The Salamander,https://www.wikiart.org/en/vasile-dobrian/the-salamander-1984
0,Vasile Dobrian,Hypostasis,https://www.wikiart.org/en/vasile-dobrian/hypostasis-1986
0,Vasile Dobrian,Composition,https://www.wikiart.org/en/vasile-dobrian/composition-1989
0,Vasile Dobrian,Musical,https://www.wikiart.org/en/vasile-dobrian/musical-1993
0,Vasile Dobrian,Dialogue 10,https://www.wikiart.org/en/vasile-dobrian/dialogue-10-1993
0,Vasile Dobrian,Waiting (from the Oniro series),https://www.wikiart.org/en/vasile-dobrian/waiting-from-the-oniro-series-1997
0,Vasile Dobrian,I Know a Street (from the Oniro series),https://www.wikiart.org/en/vasile-dobrian/i-know-a-street-from-the-oniro-series-1997
0,Vasile Dobrian,I Wanted (from the Oniro series),https://www.wikiart.org/en/vasile-dobrian/i-wanted-from-the-oniro-series-1997
0,Vasile Dobrian,Untitled (from the Amerim series),https://www.wikiart.org/en/vasile-dobrian/untitled-from-the-amerim-series-1997
0,Vasile Dobrian,Untitled (from the Amerim series),https://www.wikiart.org/en/vasile-dobrian/untitled-from-the-amerim-series-1997-1
0,Vasile Dobrian,Untitled (from the Amerim series),https://www.wikiart.org/en/vasile-dobrian/untitled-from-the-amerim-series-1997-2
0,Vasile Dobrian,Untitled (from the Amerim series),https://www.wikiart.org/en/vasile-dobrian/untitled-from-the-amerim-series-1997-3
0,Vasile Dobrian,Untitled,https://www.wikiart.org/en/vasile-dobrian/untitled-1997
0,Vasile Dobrian,"Red Cargo, Naval Shipyard",https://www.wikiart.org/en/vasile-dobrian/red-cargo-naval-shipyard
0,Vasile Dobrian,Leningrad Evening,https://www.wikiart.org/en/vasile-dobrian/leningrad-evening
0,Vasile Dobrian,The Unseen Side of the Moon,https://www.wikiart.org/en/vasile-dobrian/the-unseen-side-of-the-moon
0,Vasile Dobrian,Letter K (I Don't Know Fantastic Aventures Lacking the Howl of the Wolves),https://www.wikiart.org/en/vasile-dobrian/letter-k-i-don-t-know-fantastic-aventures-lacking-the-howl-of-the-wolves
0,Vasile Dobrian,Retired,https://www.wikiart.org/en/vasile-dobrian/retired
0,Vasile Dobrian,The Fish,https://www.wikiart.org/en/vasile-dobrian/the-fish
0,Vasile Dobrian,Crop Harvesting,https://www.wikiart.org/en/vasile-dobrian/crop-harvesting
0,Vasile Dobrian,Untitled,https://www.wikiart.org/en/vasile-dobrian/untitled
0,Vasile Dobrian,Our Factories,https://www.wikiart.org/en/vasile-dobrian/our-factories
0,Vasile Dobrian,I Have Looked,https://www.wikiart.org/en/vasile-dobrian/i-have-looked
0,Vasile Dobrian,I Still Hear the Rustle of Your Footsteps (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/i-still-hear-the-rustle-of-your-footsteps-from-the-archways-series
0,Vasile Dobrian,Silence Grows Over Me Like a Plant (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/silence-grows-over-me-like-a-plant-from-the-archways-series
0,Vasile Dobrian,There Are Only Two Steps Until the Edge of the Infinite (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/there-are-only-two-steps-until-the-edge-of-the-infinite-from-the-archways-series
0,Vasile Dobrian,Honesty Isn't Measured With the Meter But With Heartbeats (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/honesty-isn-t-measured-with-the-meter-but-with-heartbeats-from-the-archways-series
0,Vasile Dobrian,With a Hand Removed From Our Arm We Poke Our Way Through the Interstellar Dust (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/with-a-hand-removed-from-our-arm-we-poke-our-way-through-the-interstellar-dust-from-the
0,Vasile Dobrian,How Sad the Passing of Light Through the Decolletage of Autumn (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/how-sad-the-passing-of-light-through-the-decolletage-of-autumn-from-the-archways-series
0,Vasile Dobrian,With The Ferocity With Which The Man Is Eating His Shadow (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/with-the-ferocity-with-which-the-man-is-eating-his-shadow-from-the-archways-series
0,Vasile Dobrian,Memories Are Kept in the Drawer of Memory (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/memories-are-kept-in-the-drawer-of-memory-from-the-archways-series
0,Vasile Dobrian,Get Yourselves Accustomed With the Dizzy Detachments From Earth (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/get-yourselves-accustomed-with-the-dizzy-detachments-from-earth-from-the-archways-series
0,Vasile Dobrian,The Fingers Were Running Wild on the Rib-Piano (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/the-fingers-were-running-wild-on-the-rib-piano-from-the-archways-series
0,Vasile Dobrian,With Smoke Footsteps I Got Closer to You (from the Archways series),https://www.wikiart.org/en/vasile-dobrian/with-smoke-footsteps-i-got-closer-to-you-from-the-archways-series
0,Vasile Dobrian,During Life Man Exhibits His Lucidity - During Death Oblivion,https://www.wikiart.org/en/vasile-dobrian/during-life-man-exhibits-his-lucidity-during-death-oblivion
0,Vasile Dobrian,Germination,https://www.wikiart.org/en/vasile-dobrian/germination
0,Vasile Dobrian,We Were So Close That Nothing Used to Stand Between Us (from the Autumn series),https://www.wikiart.org/en/vasile-dobrian/we-were-so-close-that-nothing-used-to-stand-between-us-from-the-autumn-series
0,Vasile Dobrian,Where the Autumn Has Passed It All Became Dust (from the Autumn series),https://www.wikiart.org/en/vasile-dobrian/where-the-autumn-has-passed-it-all-became-dust-from-the-autumn-series
0,Vasile Dobrian,Look How the Moon Steps on the White Lonely Hills (from the Autumn series),https://www.wikiart.org/en/vasile-dobrian/look-how-the-moon-steps-on-the-white-lonely-hills-from-the-autumn-series
0,Vasile Dobrian,A Perfumed Gale of the Autumn Is All That's Left in My Memory (from the Autumn series),https://www.wikiart.org/en/vasile-dobrian/a-perfumed-gale-of-the-autumn-is-all-that-s-left-in-my-memory-from-the-autumn-series
0,Vasile Dobrian,The Waves of Migrating Birds Have Darkened the Infinity (from the Autumn series),https://www.wikiart.org/en/vasile-dobrian/the-waves-of-migrating-birds-have-darkened-the-infinity-from-the-autumn-series
0,Vasile Dobrian,I Have Tried,https://www.wikiart.org/en/vasile-dobrian/i-have-tried
0,Vasile Dobrian,Keep the Memory of These Images,https://www.wikiart.org/en/vasile-dobrian/keep-the-memory-of-these-images
0,Vasile Dobrian,Baia Mare Shipyard,https://www.wikiart.org/en/vasile-dobrian/baia-mare-shipyard
0,Vasile Dobrian,Female Brick Mason,https://www.wikiart.org/en/vasile-dobrian/female-brick-mason
0,Dan Christensen,Untitled,https://www.wikiart.org/en/dan-christensen/untitled-1966
0,Dan Christensen,PR,https://www.wikiart.org/en/dan-christensen/pr-1967
0,Dan Christensen,Untitled,https://www.wikiart.org/en/dan-christensen/untitled-1967
0,Dan Christensen,Chevade,https://www.wikiart.org/en/dan-christensen/chevade-1968
0,Dan Christensen,Grus,https://www.wikiart.org/en/dan-christensen/grus-1968
0,Dan Christensen,Kaitos,https://www.wikiart.org/en/dan-christensen/kaitos-1968
0,Dan Christensen,Pavo,https://www.wikiart.org/en/dan-christensen/pavo-1968
0,Dan Christensen,Serpens,https://www.wikiart.org/en/dan-christensen/serpens-1968
0,Dan Christensen,Untitled,https://www.wikiart.org/en/dan-christensen/untitled-1968
0,Dan Christensen,Crux,https://www.wikiart.org/en/dan-christensen/crux-1969
0,Dan Christensen,Hornet,https://www.wikiart.org/en/dan-christensen/hornet-1970
0,Dan Christensen,Yellow Bumper,https://www.wikiart.org/en/dan-christensen/yellow-bumper-1970
0,Dan Christensen,Shale,https://www.wikiart.org/en/dan-christensen/shale-1974
0,Dan Christensen,Atlantic Champagne,https://www.wikiart.org/en/dan-christensen/atlantic-champagne-1979
0,Dan Christensen,Untitled IV,https://www.wikiart.org/en/dan-christensen/untitled-iv-1979
0,Dan Christensen,Veeda,https://www.wikiart.org/en/dan-christensen/veeda
0,Dan Christensen,Sabu,https://www.wikiart.org/en/dan-christensen/sabu-1980
0,Dan Christensen,Crossbreed II,https://www.wikiart.org/en/dan-christensen/crossbreed-ii-1981
0,Dan Christensen,Crayola,https://www.wikiart.org/en/dan-christensen/crayola-1982
0,Dan Christensen,Metal-Yellow,https://www.wikiart.org/en/dan-christensen/metal-yellow-1982
0,Dan Christensen,Bajo Sexto,https://www.wikiart.org/en/dan-christensen/bajo-sexto-1984
0,Dan Christensen,Dromos,https://www.wikiart.org/en/dan-christensen/dromos-1986
0,Dan Christensen,Street Dancer,https://www.wikiart.org/en/dan-christensen/street-dancer-1986
0,Dan Christensen,Blue Baleen,https://www.wikiart.org/en/dan-christensen/blue-baleen-1987
0,Dan Christensen,Nathans Diamond,https://www.wikiart.org/en/dan-christensen/nathans-diamond-1987
0,Dan Christensen,Swing Low,https://www.wikiart.org/en/dan-christensen/swing-low-1988
0,Dan Christensen,Tour de France,https://www.wikiart.org/en/dan-christensen/tour-de-france-1989
0,Dan Christensen,Mo' Blues,https://www.wikiart.org/en/dan-christensen/mo-blues-1991
0,Dan Christensen,Bass Casio,https://www.wikiart.org/en/dan-christensen/bass-casio-1994
0,Dan Christensen,April Blue,https://www.wikiart.org/en/dan-christensen/april-blue-1995
0,Dan Christensen,New Morning,https://www.wikiart.org/en/dan-christensen/new-morning-1996
0,Dan Christensen,Nexx Central Revisited,https://www.wikiart.org/en/dan-christensen/nexx-central-revisited-1996
0,Dan Christensen,TBD,https://www.wikiart.org/en/dan-christensen/tbd-1998
0,Dan Christensen,Troubador,https://www.wikiart.org/en/dan-christensen/troubador-1998
0,Dan Christensen,Ray,https://www.wikiart.org/en/dan-christensen/ray-2000
0,Dan Christensen,Shoxa,https://www.wikiart.org/en/dan-christensen/shoxa-2000
0,Dan Christensen,Tristan,https://www.wikiart.org/en/dan-christensen/tristan-2000
0,Dan Christensen,American Archer,https://www.wikiart.org/en/dan-christensen/american-archer-2001
0,Dan Christensen,Swing Street,https://www.wikiart.org/en/dan-christensen/swing-street-2001
0,Dan Christensen,Tsara,https://www.wikiart.org/en/dan-christensen/tsara-2001
0,Dan Christensen,Kings Point,https://www.wikiart.org/en/dan-christensen/kings-point-2002
0,Dan Christensen,Torodoro,https://www.wikiart.org/en/dan-christensen/torodoro-2004
0,Dan Christensen,Amino Royale,https://www.wikiart.org/en/dan-christensen/amino-royale-2006
0,Dan Christensen,Jivaro I,https://www.wikiart.org/en/dan-christensen/jivaro-i
0,Dan Christensen,TDB,https://www.wikiart.org/en/dan-christensen/tdb
0,Charles Tunnicliffe,Gull Gallery,https://www.wikiart.org/en/charles-tunnicliffe/gull-gallery
0,Charles Tunnicliffe,Owl on a Snowy Tree Trunk,https://www.wikiart.org/en/charles-tunnicliffe/owl-on-a-snowy-tree-trunk
0,Charles Tunnicliffe,Geese and hoar-frost,https://www.wikiart.org/en/charles-tunnicliffe/geese-and-hoar-frost
0,Charles Tunnicliffe,Goldeneye in a Snow Storm,https://www.wikiart.org/en/charles-tunnicliffe/goldeneye-in-a-snow-storm
0,Charles Tunnicliffe,The Rivals,https://www.wikiart.org/en/charles-tunnicliffe/the-rivals
0,Charles Tunnicliffe,Black-headed Gulls,https://www.wikiart.org/en/charles-tunnicliffe/black-headed-gulls
0,Charles Tunnicliffe,Mandarin Ducks,https://www.wikiart.org/en/charles-tunnicliffe/mandarin-ducks
0,Charles Tunnicliffe,Snowy Owl,https://www.wikiart.org/en/charles-tunnicliffe/snowy-owl
0,Charles Tunnicliffe,Teal,https://www.wikiart.org/en/charles-tunnicliffe/teal
0,Charles Tunnicliffe,Water Reflections,https://www.wikiart.org/en/charles-tunnicliffe/water-reflections
0,Charles Tunnicliffe,Buzzard In The Rain,https://www.wikiart.org/en/charles-tunnicliffe/buzzard-in-the-rain
0,Charles Tunnicliffe,Chinese Geese,https://www.wikiart.org/en/charles-tunnicliffe/chinese-geese
0,Charles Tunnicliffe,Elliot's Pheasants,https://www.wikiart.org/en/charles-tunnicliffe/elliot-s-pheasants
0,Charles Tunnicliffe,Magpies,https://www.wikiart.org/en/charles-tunnicliffe/magpies
0,Charles Tunnicliffe,In The Thorn Tree,https://www.wikiart.org/en/charles-tunnicliffe/in-the-thorn-tree
0,Charles Tunnicliffe,Leghorn Cockerel,https://www.wikiart.org/en/charles-tunnicliffe/leghorn-cockerel
0,Charles Tunnicliffe,Sandwich Terns,https://www.wikiart.org/en/charles-tunnicliffe/sandwich-terns
0,Charles Tunnicliffe,Canadas And Coots,https://www.wikiart.org/en/charles-tunnicliffe/canadas-and-coots
0,Charles Tunnicliffe,Coming In To Land,https://www.wikiart.org/en/charles-tunnicliffe/coming-in-to-land
0,Charles Tunnicliffe,Goshawk,https://www.wikiart.org/en/charles-tunnicliffe/goshawk
0,Charles Tunnicliffe,Mallards And Magnolias,https://www.wikiart.org/en/charles-tunnicliffe/mallards-and-magnolias
0,Charles Tunnicliffe,French Partridges,https://www.wikiart.org/en/charles-tunnicliffe/french-partridges
0,Charles Tunnicliffe,Juvenile Ruffs,https://www.wikiart.org/en/charles-tunnicliffe/juvenile-ruffs
0,Charles Tunnicliffe,Pintails At Rest,https://www.wikiart.org/en/charles-tunnicliffe/pintails-at-rest
0,Charles Tunnicliffe,Short-eared Owl,https://www.wikiart.org/en/charles-tunnicliffe/short-eared-owl
0,Charles Tunnicliffe,Lady Amherst's Pheasants,https://www.wikiart.org/en/charles-tunnicliffe/lady-amherst-s-pheasants
0,Charles Tunnicliffe,Reeve's Pheasants,https://www.wikiart.org/en/charles-tunnicliffe/reeve-s-pheasants
0,Charles Tunnicliffe,Alighting Whitefronts,https://www.wikiart.org/en/charles-tunnicliffe/alighting-whitefronts
0,Charles Tunnicliffe,Ring-neck Pheasants,https://www.wikiart.org/en/charles-tunnicliffe/ring-neck-pheasants
0,Charles Tunnicliffe,Tufted Ducks,https://www.wikiart.org/en/charles-tunnicliffe/tufted-ducks
0,Charles Tunnicliffe,White Turkey,https://www.wikiart.org/en/charles-tunnicliffe/white-turkey
0,Charles Tunnicliffe,Company of Whitefronts,https://www.wikiart.org/en/charles-tunnicliffe/company-of-whitefronts
0,Charles Tunnicliffe,Curlews And Turnstones,https://www.wikiart.org/en/charles-tunnicliffe/curlews-and-turnstones
0,Charles Tunnicliffe,Grey Partridges,https://www.wikiart.org/en/charles-tunnicliffe/grey-partridges
0,Charles Tunnicliffe,Sparring Cockerels,https://www.wikiart.org/en/charles-tunnicliffe/sparring-cockerels
0,Charles Tunnicliffe,Curlews Alighting,https://www.wikiart.org/en/charles-tunnicliffe/curlews-alighting
0,Charles Tunnicliffe,Ringed Plovers,https://www.wikiart.org/en/charles-tunnicliffe/ringed-plovers
0,Charles Tunnicliffe,Rock And Roll,https://www.wikiart.org/en/charles-tunnicliffe/rock-and-roll
0,Charles Tunnicliffe,Storm Petrels,https://www.wikiart.org/en/charles-tunnicliffe/storm-petrels
0,Charles Tunnicliffe,Barnacle Geese,https://www.wikiart.org/en/charles-tunnicliffe/barnacle-geese
0,Charles Tunnicliffe,Berwick Swans,https://www.wikiart.org/en/charles-tunnicliffe/berwick-swans
0,Charles Tunnicliffe,Waterfowl,https://www.wikiart.org/en/charles-tunnicliffe/waterfowl
0,Charles Tunnicliffe,Gliders,https://www.wikiart.org/en/charles-tunnicliffe/gliders
0,Charles Tunnicliffe,Fancy Pigeons,https://www.wikiart.org/en/charles-tunnicliffe/fancy-pigeons
0,Charles Tunnicliffe,Black Grouse,https://www.wikiart.org/en/charles-tunnicliffe/black-grouse
0,Charles Tunnicliffe,Whoopers Touching Down,https://www.wikiart.org/en/charles-tunnicliffe/whoopers-touching-down
0,Charles Tunnicliffe,Black Swan Family,https://www.wikiart.org/en/charles-tunnicliffe/black-swan-family
0,Charles Tunnicliffe,Carmine Bee Eaters,https://www.wikiart.org/en/charles-tunnicliffe/carmine-bee-eaters
0,Charles Tunnicliffe,Cockerel In The Wind,https://www.wikiart.org/en/charles-tunnicliffe/cockerel-in-the-wind
0,Charles Tunnicliffe,Green Gold And Dun,https://www.wikiart.org/en/charles-tunnicliffe/green-gold-and-dun
0,Charles Tunnicliffe,Grey Herons,https://www.wikiart.org/en/charles-tunnicliffe/grey-herons
0,Charles Tunnicliffe,Gaggle At The Bar,https://www.wikiart.org/en/charles-tunnicliffe/gaggle-at-the-bar
0,Charles Tunnicliffe,Lanner,https://www.wikiart.org/en/charles-tunnicliffe/lanner
0,Charles Tunnicliffe,Black Tailed Goodwits,https://www.wikiart.org/en/charles-tunnicliffe/black-tailed-goodwits
0,Charles Tunnicliffe,Blue Eared Pheasants,https://www.wikiart.org/en/charles-tunnicliffe/blue-eared-pheasants
0,Charles Tunnicliffe,Courting Pintails,https://www.wikiart.org/en/charles-tunnicliffe/courting-pintails
0,Charles Tunnicliffe,Fowl In A Damson Tree,https://www.wikiart.org/en/charles-tunnicliffe/fowl-in-a-damson-tree
0,Charles Tunnicliffe,Peacock Consorts,https://www.wikiart.org/en/charles-tunnicliffe/peacock-consorts
0,Charles Tunnicliffe,Pheasant Display,https://www.wikiart.org/en/charles-tunnicliffe/pheasant-display
0,Charles Tunnicliffe,Puffin Colony,https://www.wikiart.org/en/charles-tunnicliffe/puffin-colony
0,Gandy Brodie,Jocelyn,https://www.wikiart.org/en/gandy-brodie/jocelyn-1955
0,Gandy Brodie,Reflection of lonely objects,https://www.wikiart.org/en/gandy-brodie/reflection-of-lonely-objects-1956
0,Gandy Brodie,Young Bather,https://www.wikiart.org/en/gandy-brodie/young-bather-1956
0,Gandy Brodie,Snowy Day and Willow,https://www.wikiart.org/en/gandy-brodie/snowy-day-and-willow-1957
0,Gandy Brodie,The Penetration of a Thought,https://www.wikiart.org/en/gandy-brodie/the-penetration-of-a-thought-1958
0,Gandy Brodie,City Anguish,https://www.wikiart.org/en/gandy-brodie/city-anguish-1958
0,Gandy Brodie,Florentine Wall with Trees,https://www.wikiart.org/en/gandy-brodie/florentine-wall-with-trees-1959
0,Gandy Brodie,John Coltrane,https://www.wikiart.org/en/gandy-brodie/john-coltrane-1961
0,Gandy Brodie,Tree in the City,https://www.wikiart.org/en/gandy-brodie/tree-in-the-city-1963
0,Gandy Brodie,Self-Portrait,https://www.wikiart.org/en/gandy-brodie/self-portrait-1965
0,Gandy Brodie,Dead Cardinal,https://www.wikiart.org/en/gandy-brodie/dead-cardinal-1966
0,Gandy Brodie,Three Birches,https://www.wikiart.org/en/gandy-brodie/three-birches-1967
0,Gandy Brodie,Untitled (tenement),https://www.wikiart.org/en/gandy-brodie/untitled-tenement-1973
0,Gandy Brodie,The Astronaut,https://www.wikiart.org/en/gandy-brodie/the-astronaut-1974
0,Gandy Brodie,Mushrooms,https://www.wikiart.org/en/gandy-brodie/mushrooms-1975
0,Gandy Brodie,Still Life after Van Gogh,https://www.wikiart.org/en/gandy-brodie/still-life-after-van-gogh-1975
0,Gandy Brodie,Thomas Mann Gladiolas,https://www.wikiart.org/en/gandy-brodie/thomas-mann-gladiolas-1975
0,Gandy Brodie,Anemonie in Rusted Can,https://www.wikiart.org/en/gandy-brodie/anemonie-in-rusted-can-1975
0,Gandy Brodie,Apple Blossom Branch,https://www.wikiart.org/en/gandy-brodie/apple-blossom-branch
0,Gandy Brodie,Fruit,https://www.wikiart.org/en/gandy-brodie/fruit
